1089	Inner margin to zero
1090	Inner margin left
1091	Inner margin top
1092	Inner margin right
1093	Inner margin bottom
1094	Inside & above
1095	Inside & below
1096	Inside
1097	Inside center shape
1098	Inside other shapes
1101	Insert interactive BKT shapes and special composite shapes that are otherwise cumbersome to create.
1102	Interactive shapes
1103	Inverts the current selection. All shapes (including placeholders) that were not previously selected are selected.
1109	Save each slide as an individual file in the selected folder. The files are numbered with the slide number and named after the slide title.
1110	Save each slide individually. The files are numbered with the slide number and named after the slide title.
1111	Indent each hierarchy level (recursive only)
1112	Group each hierarchy level (recursive only)
1113	Save each section as an individual file in the selected folder. The files are numbered and named after the section title.
1114	Save each section individually. The files are numbered and named after the section title.
1115	Link each agenda item to its corresponding agenda slide.
1116	Distribute each paragraph (or cell) from the clipboard individually onto the selected shapes (from left to right, and from top to bottom). Superfluous paragraphs are discarded.
1117	Add 3 additional points for connectors to each rectangle side
1118	Check for new version now
1119	Edge auto-fixer
1120	Edge auto-fixer menu
1121	Edge auto-fixer tolerance
1122	Edge auto-fixer diagonally from top-left
1123	Edge auto-fixer from left to right
1124	Edge auto-fixer from top to bottom
1125	Gallery for custom colors
1126	No background
1127	No border
1128	No results for »{}«
1129	No color / transparency
1130	No fill
1131	No line
1132	No change
1133	Toggle key/mouse hooks
1134	Snap/align
1135	Small 0.1 cm
1136	Small spacing
1137	Split comma-separated into columns
1138	Comments
1139	Remove comments
1140	Config
1141	Configure the text option to 'Resize shape to fit text' or 'Do not autofit'.
1142	Configure the text option to 'Wrap text in shape'.
1143	Consol./split
1144	Consolidate & split
1145	Consolidates all selected sheets of this workbook into a new sheet.
1146	Consolidates the sheets of the selected files into a new workbook. The current workbook is not changed.
1147	Consolidates the selected open workbooks into a new workbook, i.e. copies all sheets into one workbook. The current workbook is not changed.
1148	Outline weight
1149	Convert
